"","id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durShoolSite","durSchoolOnline","durStudy","MRW_20","MRW_30","MRW_40","worked12m","workedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone","province_char","maritalStat_char","eduLevel_char","isFeelRushed"
"4764",14763,7,2,1,12,1,3,1,6,615,80,60,570,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,1,"NS","Married","Trade certificate or diploma",1
"4765",14764,2,2,6,35,1,6,3,6,620,70,10,670,0,0,0,0,0,NA,2,2,2,2,1,1,2,2,1,2,"ON","Single, never married","Bachelor's degree",1
"4766",14765,5,2,5,35,1,6,2,6,595,40,30,1170,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,"ON","Divorced","Bachelor's degree",1
"4767",14766,1,2,2,48,1,4,3,6,500,15,20,145,80,725,0,0,0,NA,NA,NA,1,1,NA,7,1,2,2,2,"AB","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
"4768",14767,5,2,1,35,1,3,1,6,210,0,0,720,120,600,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"ON","Married","Trade certificate or diploma",1
"4769",14768,2,2,1,35,2,4,2,6,480,240,0,320,0,0,0,0,0,NA,2,1,1,2,NA,3,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4770",14769,2,1,6,46,1,2,2,3,570,60,60,150,0,0,0,0,0,NA,NA,NA,1,1,NA,2,1,2,1,2,"MB","Single, never married","High school diploma or equivalency",1
"4771",14770,6,1,1,13,1,2,3,4,570,0,120,540,0,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2,"NB","Married","High school diploma or equivalency",1
"4772",14771,3,2,1,35,2,6,1,5,585,0,65,485,95,320,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","Bachelor's degree",1
"4773",14772,1,2,6,13,2,2,2,4,550,0,15,610,0,0,200,0,530,1,2,1,1,2,1,7,2,2,2,2,"NB","Single, never married","High school diploma or equivalency",1
"4774",14773,1,2,6,35,1,4,3,3,500,30,20,635,60,450,0,0,0,NA,NA,NA,1,1,NA,5,1,2,2,2,"ON","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"4775",14774,4,2,1,24,1,4,1,1,545,15,50,165,85,390,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,2,"QC","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4776",14775,5,1,1,10,2,3,2,1,425,45,20,455,15,570,0,0,0,NA,NA,NA,1,1,NA,8,1,2,1,2,"NL","Married","Trade certificate or diploma",1
"4777",14776,5,2,1,47,2,5,2,2,475,140,85,0,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"SK","Married","University certificate or dimploma below the bachelor's level",1
"4778",14777,3,1,1,35,1,2,1,6,360,75,35,390,105,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1,"ON","Married","High school diploma or equivalency",1
"4779",14778,6,2,3,10,1,4,2,3,660,60,45,1320,65,0,0,0,0,NA,2,1,1,2,NA,8,2,2,1,2,"NL","Widowed","College, CEGEP, or other non-university certificate or dimploma",1
"4780",14779,6,2,3,35,1,4,3,3,420,155,0,505,180,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Widowed","College, CEGEP, or other non-university certificate or dimploma",1
"4781",14780,1,1,6,47,2,NA,2,3,495,0,65,680,40,695,0,0,0,NA,NA,NA,1,1,NA,5,2,2,2,2,"SK","Single, never married",NA,1
"4782",14781,3,1,1,35,1,6,1,4,500,25,45,250,0,405,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1,"ON","Married","Bachelor's degree",1
"4783",14782,6,1,1,48,1,2,3,3,540,0,285,390,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2,"AB","Married","High school diploma or equivalency",1
"4784",14783,4,1,6,11,3,4,1,6,630,0,60,915,50,525,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,1,"PEI","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"4785",14784,6,2,1,35,1,4,5,6,525,120,150,525,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",0
"4786",14785,5,1,1,24,2,3,1,6,450,10,75,365,60,465,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"QC","Married","Trade certificate or diploma",1
"4787",14786,5,2,1,35,1,7,2,2,405,135,15,320,40,420,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"ON","Married","University certificate, diploma, degree above the BA level",1
"4788",14787,3,1,4,10,2,4,6,1,455,60,115,755,230,0,0,0,0,NA,NA,NA,1,1,NA,5,2,2,2,2,"NL","Separated","College, CEGEP, or other non-university certificate or dimploma",0
"4789",14788,6,2,2,24,1,6,1,6,430,75,195,195,15,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"QC","Living common-law","Bachelor's degree",1
"4790",14789,5,1,5,59,1,3,2,6,420,60,30,90,105,540,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"BC","Divorced","Trade certificate or diploma",1
"4791",14790,5,2,1,13,1,2,5,5,530,25,65,250,175,215,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,"NB","Married","High school diploma or equivalency",0
"4792",14791,5,1,1,35,1,3,3,6,470,45,30,805,0,850,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"ON","Married","Trade certificate or diploma",1
"4793",14792,1,2,6,12,1,6,2,6,310,0,75,550,60,480,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"NS","Single, never married","Bachelor's degree",1
"4794",14793,2,1,6,11,3,7,2,2,530,10,30,1170,40,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,"PEI","Single, never married","University certificate, diploma, degree above the BA level",1
"4795",14794,5,2,1,35,1,6,3,3,435,60,0,765,180,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","Bachelor's degree",1
"4796",14795,5,2,5,35,1,4,1,6,510,0,0,1380,60,0,0,0,0,NA,2,1,1,2,NA,8,2,1,1,1,"ON","Divorced","College, CEGEP, or other non-university certificate or dimploma",1
"4797",14796,5,1,6,10,2,3,4,6,1110,0,150,1440,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,"NL","Single, never married","Trade certificate or diploma",0
"4798",14797,5,1,6,35,1,4,1,3,615,0,40,930,0,570,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,1,"ON","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"4799",14798,4,2,1,46,2,4,4,5,630,180,135,90,0,0,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2,"MB","Married","College, CEGEP, or other non-university certificate or dimploma",0
"4800",14799,3,1,1,35,1,4,4,6,445,40,10,235,125,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",0
"4801",14800,2,1,1,48,1,6,2,6,480,55,0,130,0,535,0,0,0,NA,NA,NA,1,1,NA,4,2,2,2,2,"AB","Married","Bachelor's degree",1
"4802",14801,5,2,1,35,1,2,4,4,360,85,60,255,50,480,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"ON","Married","High school diploma or equivalency",0
"4803",14802,7,2,3,59,1,2,2,6,600,75,0,1325,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Widowed","High school diploma or equivalency",1
"4804",14803,4,2,1,10,2,4,3,3,505,35,30,285,20,425,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"NL","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4805",14804,5,2,1,48,1,2,4,5,600,0,150,120,10,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"AB","Married","High school diploma or equivalency",0
"4806",14805,4,1,1,48,1,4,2,6,600,30,60,60,130,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"AB","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4807",14806,5,1,1,13,2,2,4,3,480,0,30,510,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,2,"NB","Married","High school diploma or equivalency",0
"4808",14807,3,2,1,12,1,6,1,4,510,60,235,630,0,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,1,"NS","Married","Bachelor's degree",1
"4809",14808,1,1,6,24,1,4,2,2,585,30,90,1150,0,0,380,0,85,1,2,1,1,2,1,2,2,2,2,2,"QC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"4810",14809,4,1,2,13,1,3,2,3,600,50,115,590,30,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2,"NB","Living common-law","Trade certificate or diploma",1
"4811",14810,3,2,6,24,1,5,1,4,495,10,35,805,45,475,0,0,0,NA,NA,NA,1,1,NA,5,2,2,1,2,"QC","Single, never married","University certificate or dimploma below the bachelor's level",1
"4812",14811,5,2,1,13,2,6,2,2,480,75,45,375,60,420,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"NB","Married","Bachelor's degree",1
"4813",14812,6,1,1,13,1,4,6,6,510,120,90,180,60,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"NB","Married","College, CEGEP, or other non-university certificate or dimploma",0
"4814",14813,3,2,6,46,1,4,1,6,240,165,75,135,90,375,0,0,0,NA,NA,NA,1,1,NA,3,2,1,1,2,"MB","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"4815",14814,7,2,6,35,1,1,3,6,470,90,25,695,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Single, never married","Less than high school dimploma or its equivalent",1
"4816",14815,6,2,3,35,2,2,2,3,420,30,45,1245,105,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Widowed","High school diploma or equivalency",1
"4817",14816,6,1,1,12,1,6,1,3,440,0,150,440,90,550,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"NS","Married","Bachelor's degree",1
"4818",14817,6,2,6,46,2,5,6,6,600,180,60,1380,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"MB","Single, never married","University certificate or dimploma below the bachelor's level",0
"4819",14818,3,1,2,24,2,4,2,6,560,90,170,230,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1,"QC","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
"4820",14819,6,1,1,24,1,2,1,5,510,45,55,150,90,480,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,"QC","Married","High school diploma or equivalency",1
"4821",14820,7,1,1,13,1,2,6,1,480,0,325,560,70,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NB","Married","High school diploma or equivalency",0
"4822",14821,5,2,1,47,2,5,5,6,340,0,150,240,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"SK","Married","University certificate or dimploma below the bachelor's level",0
"4823",14822,7,2,3,47,1,4,6,6,630,30,140,1215,15,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"SK","Widowed","College, CEGEP, or other non-university certificate or dimploma",0
"4824",14823,1,2,6,35,1,1,2,6,615,30,80,900,0,0,0,0,0,1,2,2,2,2,1,8,NA,2,2,2,"ON","Single, never married","Less than high school dimploma or its equivalent",1
"4825",14824,4,2,1,12,2,4,3,4,600,0,20,0,90,0,0,0,0,1,2,2,2,2,1,1,2,2,1,2,"NS","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4826",14825,3,2,1,35,1,4,1,1,655,30,120,925,30,0,0,0,0,NA,2,2,2,2,NA,7,2,2,1,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4827",14826,3,1,1,47,2,2,2,5,570,0,90,510,0,510,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2,"SK","Married","High school diploma or equivalency",1
"4828",14827,5,2,1,24,1,7,3,4,420,30,180,30,0,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2,"QC","Married","University certificate, diploma, degree above the BA level",1
"4829",14828,4,2,1,24,1,NA,2,6,470,120,40,155,0,0,290,0,150,NA,NA,NA,2,2,NA,NA,1,1,2,NA,"QC","Married",NA,1
"4830",14829,5,2,5,10,1,4,1,6,330,15,55,1360,50,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,"NL","Divorced","College, CEGEP, or other non-university certificate or dimploma",1
"4831",14830,6,2,1,35,1,4,2,3,570,30,295,40,50,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4832",14831,4,1,1,46,2,2,1,6,390,0,20,60,60,550,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"MB","Married","High school diploma or equivalency",1
"4833",14832,4,1,5,35,2,1,2,1,480,0,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Divorced","Less than high school dimploma or its equivalent",1
"4834",14833,3,1,6,59,1,3,5,6,770,105,20,1380,70,240,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"BC","Single, never married","Trade certificate or diploma",0
"4835",14834,2,1,6,46,1,6,1,3,485,0,65,150,40,510,0,0,60,NA,NA,NA,1,1,NA,2,2,2,2,1,"MB","Single, never married","Bachelor's degree",1
"4836",14835,6,2,1,24,2,2,1,6,420,265,140,390,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,NA,2,2,"QC","Married","High school diploma or equivalency",1
"4837",14836,6,2,5,24,1,4,6,6,450,30,60,965,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Divorced","College, CEGEP, or other non-university certificate or dimploma",0
"4838",14837,2,1,1,35,2,5,1,2,480,50,120,270,120,0,480,0,0,1,2,1,1,2,1,8,2,2,2,2,"ON","Married","University certificate or dimploma below the bachelor's level",1
"4839",14838,2,2,2,24,1,6,2,6,570,40,130,75,80,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"QC","Living common-law","Bachelor's degree",1
"4840",14839,5,2,1,35,1,6,5,5,490,60,50,70,120,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","Bachelor's degree",0
"4841",14840,1,1,6,24,1,1,1,4,495,0,40,775,0,0,430,0,20,NA,NA,NA,1,1,1,4,2,2,2,2,"QC","Single, never married","Less than high school dimploma or its equivalent",1
"4842",14841,5,2,2,59,1,4,4,6,600,0,135,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Living common-law","College, CEGEP, or other non-university certificate or dimploma",0
"4843",14842,3,2,2,24,1,3,1,6,450,45,20,170,95,415,0,0,0,NA,NA,NA,1,1,NA,2,2,1,2,2,"QC","Living common-law","Trade certificate or diploma",1
"4844",14843,3,1,1,24,1,NA,1,6,565,0,60,740,0,0,250,0,450,1,2,1,1,2,1,1,2,2,1,2,"QC","Married",NA,1
"4845",14844,4,2,5,35,1,4,1,2,770,0,0,900,60,420,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Divorced","College, CEGEP, or other non-university certificate or dimploma",1
"4846",14845,4,2,6,35,1,7,6,6,660,70,0,1310,40,0,0,0,0,NA,2,2,2,2,NA,8,1,1,1,2,"ON","Single, never married","University certificate, diploma, degree above the BA level",0
"4847",14846,4,2,5,24,2,6,2,6,440,0,30,765,0,0,0,0,0,NA,NA,NA,1,1,NA,2,1,1,2,2,"QC","Divorced","Bachelor's degree",1
"4848",14847,3,1,1,24,2,4,1,6,465,0,90,1125,255,360,0,0,0,NA,NA,NA,1,1,NA,6,1,2,1,2,"QC","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4849",14848,7,2,3,24,1,3,5,3,750,100,70,1400,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,"QC","Widowed","Trade certificate or diploma",0
"4850",14849,7,2,3,35,1,2,2,5,530,30,105,1140,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Widowed","High school diploma or equivalency",1
"4851",14850,4,1,1,35,1,7,2,2,520,75,140,110,0,0,0,0,470,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","University certificate, diploma, degree above the BA level",1
"4852",14851,5,2,1,35,1,2,2,6,705,30,45,570,0,540,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"ON","Married","High school diploma or equivalency",1
"4853",14852,6,1,1,35,1,7,3,2,645,0,210,405,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"ON","Married","University certificate, diploma, degree above the BA level",1
"4854",14853,7,1,3,35,1,2,6,3,440,30,190,895,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Widowed","High school diploma or equivalency",0
"4855",14854,2,1,6,46,1,3,2,6,580,30,50,895,105,240,0,0,0,NA,NA,NA,1,1,NA,4,1,2,2,2,"MB","Single, never married","Trade certificate or diploma",1
"4856",14855,5,1,1,35,1,4,1,4,675,90,30,205,35,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4857",14856,6,1,1,12,1,6,2,4,330,30,225,715,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"NS","Married","Bachelor's degree",1
"4858",14857,6,1,1,46,1,6,2,2,515,0,90,630,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"MB","Married","Bachelor's degree",1
"4859",14858,5,2,1,13,2,1,1,3,420,60,70,395,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,"NB","Married","Less than high school dimploma or its equivalent",1
"4860",14859,3,2,1,47,1,NA,1,5,750,60,35,750,120,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"SK","Married",NA,1
"4861",14860,6,2,1,48,2,1,4,2,490,30,45,810,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,1,"AB","Married","Less than high school dimploma or its equivalent",0
"4862",14861,4,1,6,59,1,NA,3,5,480,40,75,1345,120,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"BC","Single, never married",NA,1
"4863",14862,5,1,4,24,2,4,1,6,390,90,150,615,20,0,0,0,0,NA,NA,1,1,2,NA,1,1,1,1,2,"QC","Separated","College, CEGEP, or other non-university certificate or dimploma",1
"4864",14863,5,1,5,12,1,4,6,6,540,0,220,1350,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NS","Divorced","College, CEGEP, or other non-university certificate or dimploma",0
"4865",14864,7,1,1,35,1,5,3,6,510,0,90,645,0,520,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"ON","Married","University certificate or dimploma below the bachelor's level",1
"4866",14865,5,2,1,35,1,7,2,6,600,60,60,30,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Married","University certificate, diploma, degree above the BA level",1
"4867",14866,7,2,1,35,1,6,2,6,540,75,120,15,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2,"ON","Married","Bachelor's degree",1
"4868",14867,5,1,1,35,1,2,2,2,540,0,155,225,75,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"ON","Married","High school diploma or equivalency",1
"4869",14868,7,1,3,35,2,3,5,6,525,70,50,1365,90,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,"ON","Widowed","Trade certificate or diploma",0
"4870",14869,5,1,1,47,2,2,2,6,540,0,210,0,90,420,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"SK","Married","High school diploma or equivalency",1
"4871",14870,5,2,1,59,1,6,2,6,450,0,20,690,35,690,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,"BC","Married","Bachelor's degree",1
"4872",14871,2,2,2,47,2,6,3,6,455,40,70,185,40,350,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,"SK","Living common-law","Bachelor's degree",1
"4873",14872,6,2,4,35,1,4,5,4,880,0,60,880,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,1,"ON","Separated","College, CEGEP, or other non-university certificate or dimploma",0
"4874",14873,5,2,2,46,2,5,6,6,540,50,60,410,80,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"MB","Living common-law","University certificate or dimploma below the bachelor's level",0
"4875",14874,2,2,1,35,1,6,1,6,535,70,70,75,110,20,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,1,"ON","Married","Bachelor's degree",1
"4876",14875,6,2,2,46,1,4,6,4,780,390,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"MB","Living common-law","College, CEGEP, or other non-university certificate or dimploma",0
"4877",14876,3,1,6,24,1,4,1,6,285,60,45,635,130,470,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1,"QC","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"4878",14877,2,1,6,24,1,2,1,6,690,0,90,1440,0,0,0,0,630,1,2,1,1,2,1,1,2,1,2,1,"QC","Single, never married","High school diploma or equivalency",1
"4879",14878,4,1,6,24,1,3,3,2,630,90,0,1440,30,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"QC","Single, never married","Trade certificate or diploma",1
"4880",14879,7,2,1,10,2,NA,2,6,540,110,100,70,10,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"NL","Married",NA,1
"4881",14880,6,2,5,24,1,2,4,6,705,0,10,1260,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Divorced","High school diploma or equivalency",0
"4882",14881,4,2,1,46,1,2,1,6,360,30,50,20,20,500,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,2,"MB","Married","High school diploma or equivalency",1
"4883",14882,6,1,1,10,1,3,4,3,615,60,110,400,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NL","Married","Trade certificate or diploma",0
"4884",14883,3,2,1,24,1,6,1,3,450,70,15,190,40,380,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"QC","Married","Bachelor's degree",1
"4885",14884,4,1,1,46,2,1,2,3,300,25,0,20,40,360,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,"MB","Married","Less than high school dimploma or its equivalent",1
"4886",14885,6,1,3,11,3,3,6,3,480,50,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"PEI","Widowed","Trade certificate or diploma",0
"4887",14886,1,1,6,35,1,2,3,6,570,0,30,860,0,0,260,0,0,1,2,2,2,2,1,7,2,2,2,1,"ON","Single, never married","High school diploma or equivalency",1
"4888",14887,7,2,3,11,3,2,6,6,540,10,20,980,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"PEI","Widowed","High school diploma or equivalency",0
"4889",14888,6,2,3,35,1,1,6,6,585,75,100,1165,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Widowed","Less than high school dimploma or its equivalent",0
"4890",14889,5,2,3,13,2,1,2,5,480,0,130,1320,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,"NB","Widowed","Less than high school dimploma or its equivalent",1
"4891",14890,4,2,5,12,2,NA,3,3,600,60,0,1110,0,0,0,0,0,NA,NA,NA,1,1,NA,4,2,2,1,2,"NS","Divorced",NA,1
"4892",14891,6,1,6,35,1,6,6,6,705,95,130,1350,0,0,0,0,0,NA,2,2,2,2,NA,8,NA,2,1,1,"ON","Single, never married","Bachelor's degree",0
"4893",14892,1,2,6,48,1,7,2,4,390,0,0,625,45,0,180,0,275,1,2,2,2,2,1,3,2,2,1,2,"AB","Single, never married","University certificate, diploma, degree above the BA level",1
"4894",14893,4,2,1,24,2,1,1,6,615,100,125,470,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2,"QC","Married","Less than high school dimploma or its equivalent",1
"4895",14894,5,2,1,59,1,4,3,4,595,30,75,785,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,"BC","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4896",14895,1,1,6,59,2,2,3,2,360,0,0,900,0,540,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"BC","Single, never married","High school diploma or equivalency",1
"4897",14896,6,2,1,46,2,7,2,6,490,210,130,435,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"MB","Married","University certificate, diploma, degree above the BA level",1
"4898",14897,5,2,1,35,1,4,2,NA,360,0,105,540,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,NA,NA,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4899",14898,4,1,1,11,3,4,4,1,525,175,60,575,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,"PEI","Married","College, CEGEP, or other non-university certificate or dimploma",0
"4900",14899,2,1,6,35,1,4,1,3,750,70,70,960,0,0,0,0,0,NA,NA,1,1,2,NA,1,2,1,2,2,"ON","Single, never married","College, CEGEP, or other non-university certificate or dimploma",1
"4901",14900,3,2,1,24,1,4,1,5,520,120,0,385,50,190,0,0,0,NA,2,1,1,2,NA,1,2,1,1,1,"QC","Married","College, CEGEP, or other non-university certificate or dimploma",1
"4902",14901,6,2,1,10,2,7,3,4,570,55,65,510,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2,"NL","Married","University certificate, diploma, degree above the BA level",1
"4903",14902,2,2,6,35,1,NA,2,3,705,0,45,600,30,480,90,0,0,NA,NA,NA,2,2,NA,7,1,1,1,1,"ON","Single, never married",NA,1
"4904",14903,5,2,2,35,1,4,5,6,530,45,60,240,0,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,"ON","Living common-law","College, CEGEP, or other non-university certificate or dimploma",0
"4905",14904,5,1,2,24,1,4,1,5,610,35,85,70,20,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"QC","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
"4906",14905,6,1,1,35,1,7,2,6,600,0,85,555,135,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","University certificate, diploma, degree above the BA level",1
"4907",14906,5,2,2,11,3,4,2,3,485,60,180,570,60,0,0,0,0,NA,2,2,2,2,NA,1,1,2,1,2,"PEI","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
"4908",14907,7,2,3,59,1,1,2,1,540,0,120,750,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Widowed","Less than high school dimploma or its equivalent",1
"4909",14908,7,2,3,46,2,1,6,6,630,0,95,1355,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"MB","Widowed","Less than high school dimploma or its equivalent",0
"4910",14909,5,2,1,24,1,NA,2,6,450,50,120,630,60,420,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,"QC","Married",NA,1
"4911",14910,5,2,1,24,1,1,1,6,230,1095,15,25,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2,"QC","Married","Less than high school dimploma or its equivalent",1
"4912",14911,6,2,1,46,2,1,1,2,570,50,150,615,0,0,0,0,0,NA,NA,NA,1,1,NA,8,1,1,2,2,"MB","Married","Less than high school dimploma or its equivalent",1
"4913",14912,2,2,6,12,1,2,2,5,405,10,20,555,45,510,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"NS","Single, never married","High school diploma or equivalency",1
"4914",14913,6,2,1,35,1,4,4,1,480,30,150,150,40,520,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",0
