PUMFID,ageGrp,sex,maritalStat,province,popCenter,eduLevel,feelRushed,extraTime,durSleep,durMealPrep,durEating,durAlone,durDriving,durWork,durShoolSite,durSchoolOnline,durStudy,mainStudy,mainJobHunting,mainWork,worked12m,workedWeek,enrollStat,dailyTexts,timeSlowDown,timeWorkaholic,timeNotFamFriends,timeWantAlone
22867,7,1,3,13,2,3,4,6,360,0,75,630,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
22868,7,1,1,35,1,1,4,2,670,60,255,555,30,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
22869,6,2,6,35,1,3,1,3,390,0,0,855,0,535,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
22870,5,1,1,24,1,3,3,3,480,30,300,225,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
22871,3,2,1,59,2,2,1,3,655,70,85,0,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,2,2
22872,6,2,1,24,2,1,3,2,390,45,105,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
22873,4,1,5,24,1,5,2,6,405,30,40,510,65,660,0,0,0,NA,2,1,1,2,NA,3,2,2,2,2
22874,2,1,6,12,1,2,1,2,710,0,20,1405,0,0,0,0,0,NA,NA,1,1,2,NA,8,2,2,2,2
22875,7,2,1,48,1,1,5,6,480,70,450,915,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
22876,2,2,2,48,2,2,1,3,240,0,0,735,435,0,240,0,0,1,2,1,1,2,1,7,2,1,1,2
22877,6,1,3,11,3,1,6,2,420,0,0,920,15,465,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
22878,5,2,4,13,1,1,2,4,590,100,95,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
22879,1,2,2,48,1,2,1,5,710,120,120,0,0,0,0,0,0,NA,2,1,1,2,NA,3,2,2,2,2
22880,5,2,1,24,1,3,6,6,695,80,105,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22881,3,2,1,48,1,5,2,3,630,75,220,30,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
22882,5,2,1,59,1,2,2,4,500,0,60,200,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,1
22883,3,2,1,59,1,4,1,5,510,45,45,150,25,380,0,0,0,NA,2,1,1,2,NA,2,2,2,1,1
22884,4,2,1,47,1,4,2,6,555,45,105,465,0,0,0,0,0,NA,NA,NA,1,1,NA,2,1,2,2,2
22885,3,1,2,35,1,6,2,3,560,60,0,560,25,390,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
22886,6,2,3,35,2,4,3,3,451,90,30,1195,65,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22887,6,1,5,59,1,5,6,6,420,120,60,990,50,0,0,0,135,NA,2,1,1,2,NA,1,2,2,2,2
22888,2,1,1,46,2,2,2,3,490,0,140,30,20,485,0,0,0,NA,NA,NA,1,1,NA,3,2,1,2,1
22889,3,1,1,35,1,6,1,4,510,0,30,110,80,610,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
22890,4,1,1,11,3,2,2,4,575,0,120,100,135,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
22891,2,1,6,24,2,2,1,6,480,10,105,1250,50,615,0,0,0,NA,NA,NA,1,1,NA,3,2,1,1,2
22892,2,1,1,35,1,7,1,6,440,15,40,640,55,510,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
22893,3,2,2,48,1,NA,2,4,750,65,45,240,0,240,0,0,0,NA,NA,NA,2,2,NA,2,2,2,1,1
22894,5,2,3,12,1,2,2,5,590,90,295,1055,0,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
22895,6,1,2,35,2,1,6,6,600,0,80,540,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
22896,4,1,1,13,2,1,2,6,590,30,150,400,0,0,0,0,0,NA,1,1,1,2,NA,8,2,1,2,2
22897,3,1,1,35,1,6,1,3,510,0,60,895,150,500,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1
22898,3,1,1,35,1,NA,1,6,460,0,20,165,10,495,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
22899,6,2,3,10,1,4,5,6,525,50,85,1240,120,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22900,7,2,5,47,1,NA,6,6,570,60,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,1
22901,5,1,6,35,1,6,1,6,610,85,80,765,110,105,0,0,0,NA,NA,NA,1,1,NA,3,2,1,1,2
22902,5,2,1,35,1,7,4,5,600,180,60,240,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22903,1,2,2,46,1,2,3,3,690,120,50,165,15,0,0,0,0,NA,2,1,1,2,NA,3,2,2,2,2
22904,7,2,1,35,1,7,1,6,600,60,255,105,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22905,6,1,5,48,1,3,2,2,420,10,80,1380,35,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22906,5,2,1,24,1,3,1,6,435,0,40,75,75,575,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,2
22907,5,2,5,59,2,1,1,3,375,30,0,950,20,0,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,2
22908,5,1,1,35,1,2,2,4,540,0,20,30,100,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
22909,4,2,1,35,1,6,2,5,510,60,150,720,0,420,0,0,0,NA,NA,NA,1,1,NA,1,1,1,1,1
22910,6,2,1,13,1,6,5,6,330,240,0,555,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22911,6,1,6,24,1,1,NA,5,550,0,135,1045,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22912,6,2,1,35,1,1,6,6,575,180,120,10,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22913,7,2,3,47,1,2,2,6,540,0,60,1440,55,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22914,7,2,6,24,2,NA,1,6,570,30,60,1330,120,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
22915,5,1,6,13,2,1,2,4,450,90,105,880,20,500,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,1
22916,7,1,5,46,2,1,6,1,510,15,100,1310,40,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
22917,5,2,1,59,1,6,2,6,510,210,0,510,105,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
22918,6,2,1,24,1,1,6,3,600,40,90,40,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22919,3,2,1,35,1,4,1,6,685,105,40,85,20,0,0,0,0,NA,2,1,1,2,NA,4,2,2,2,1
22920,6,2,1,48,1,4,4,1,510,20,80,285,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22921,6,2,1,10,1,4,4,6,470,60,70,540,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
22922,5,1,6,13,2,5,5,6,290,60,0,1285,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22923,5,2,4,35,1,4,6,1,420,50,30,910,20,530,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
22924,6,2,3,35,1,4,3,3,495,90,60,1150,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22925,2,1,2,59,1,7,3,2,550,0,60,785,105,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
22926,7,1,3,10,2,1,6,1,585,45,175,1335,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22927,5,1,1,12,1,5,3,1,500,230,90,60,40,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22928,3,2,6,12,1,7,2,2,755,20,60,1275,30,0,0,0,0,NA,2,1,1,2,NA,1,2,2,1,2
22929,5,2,1,35,1,2,4,2,595,185,25,830,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
22930,3,1,1,48,1,6,1,4,480,0,150,185,190,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
22931,5,2,1,10,1,2,6,6,330,60,0,685,0,0,0,0,60,NA,2,1,1,2,NA,8,2,2,2,2
22932,5,1,4,24,1,6,2,2,480,0,85,1120,115,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
22933,7,2,1,46,2,1,3,6,630,60,100,205,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22934,4,1,1,24,1,3,2,6,480,0,35,285,40,260,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
22935,6,1,1,35,2,7,2,2,985,0,120,985,0,0,0,0,0,NA,2,1,1,2,NA,8,1,1,2,2
22936,4,2,1,46,2,2,2,3,725,205,105,815,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
22937,7,2,5,59,1,1,3,6,495,60,30,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22938,4,2,1,35,1,4,1,3,375,60,30,225,65,355,0,0,0,NA,NA,NA,1,1,2,1,2,2,2,1
22939,4,1,6,12,2,2,5,5,1065,0,105,555,60,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
22940,5,2,1,35,1,2,6,6,600,120,0,1260,60,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
22941,4,2,6,35,1,NA,1,6,605,15,0,1440,0,0,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
22942,3,2,1,35,1,6,2,6,450,180,0,75,45,540,0,0,0,NA,NA,NA,1,1,NA,1,NA,NA,1,1
22943,6,2,1,13,1,4,1,6,425,25,65,580,20,305,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
22944,6,2,3,24,1,7,2,6,480,30,15,570,60,480,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
22945,3,2,1,47,1,7,1,3,430,45,110,30,60,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,1
22946,7,1,1,35,1,2,6,6,630,0,150,990,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
22947,1,2,6,12,1,1,3,2,510,0,0,745,0,0,309,0,0,1,2,1,1,2,1,4,2,2,2,2
22948,7,1,5,24,2,1,3,6,765,60,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
22949,3,1,1,48,1,4,1,3,450,0,30,0,0,510,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1
22950,7,2,3,24,1,1,6,1,750,60,105,1090,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22951,5,1,6,47,2,3,1,1,410,0,0,1390,140,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
22952,4,2,5,48,1,NA,2,3,470,60,20,870,80,0,0,0,0,NA,NA,NA,2,2,NA,3,2,2,1,2
22953,5,2,5,24,1,5,4,6,510,35,150,1330,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22954,4,2,5,35,1,4,1,6,335,75,45,695,80,420,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1
22955,7,2,3,24,1,2,4,6,585,15,205,1110,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22956,5,2,5,48,1,7,4,5,400,10,50,700,115,415,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
22957,6,2,3,47,2,4,4,6,635,60,140,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22958,5,2,1,12,1,4,2,6,540,60,60,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
22959,6,2,1,59,1,4,3,4,280,90,30,0,0,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
22960,7,2,3,10,1,4,2,3,540,270,0,960,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22961,5,2,6,10,1,3,5,1,470,95,40,980,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22962,6,1,1,35,1,1,3,2,510,0,80,160,40,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
22963,5,1,1,48,1,6,1,3,510,0,10,140,140,355,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
22964,7,2,3,11,3,1,6,1,510,30,45,1230,0,0,0,0,0,NA,2,2,2,2,NA,8,NA,2,2,2
22965,7,1,6,35,1,7,6,6,570,60,120,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22966,4,2,6,48,1,4,3,2,595,15,0,1430,0,0,0,0,0,NA,2,1,1,2,NA,8,NA,1,1,2
22967,4,1,1,46,1,NA,1,6,475,45,60,60,60,630,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
22968,4,2,5,12,1,4,1,6,345,20,10,1400,25,500,0,0,0,NA,NA,NA,1,1,1,4,2,1,2,1
22969,5,1,1,47,1,3,1,4,510,75,0,525,30,480,0,0,0,NA,2,1,1,2,NA,2,2,2,2,1
22970,5,1,1,35,1,2,2,3,570,0,105,690,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
22971,7,2,3,12,1,1,6,6,510,30,80,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22972,1,2,6,35,1,2,1,3,540,10,90,740,0,480,0,0,0,1,2,1,1,2,1,7,2,1,1,2
22973,6,1,1,35,1,5,3,1,505,25,0,540,20,0,0,0,0,NA,2,1,1,2,NA,1,2,2,1,1
22974,2,2,1,59,1,2,3,2,475,60,0,180,40,510,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2
22975,6,2,1,24,1,2,6,6,565,155,75,85,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22976,6,1,5,35,1,7,NA,6,510,190,70,720,180,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,1,2
22977,2,2,1,47,1,7,3,6,625,100,120,770,0,250,0,0,240,NA,NA,NA,1,1,NA,1,2,2,2,2
22978,5,2,1,59,1,1,4,6,500,20,110,340,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
22979,5,2,1,35,1,2,1,6,990,60,0,440,20,0,0,0,0,NA,NA,NA,1,1,NA,8,1,1,1,2
22980,3,1,1,35,1,7,2,2,495,60,120,575,30,0,0,0,405,1,2,2,2,2,1,1,2,2,2,1
22981,7,2,6,24,2,2,2,6,375,0,60,1440,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22982,7,2,3,24,1,1,6,4,540,0,25,1420,70,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22983,6,1,5,24,1,7,2,6,480,0,145,840,0,0,0,0,0,NA,2,2,2,2,NA,3,2,2,2,2
22984,6,2,1,48,1,7,1,6,480,135,0,345,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,1
22985,2,2,2,24,1,6,1,3,405,0,55,245,110,420,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
22986,6,1,1,13,2,3,NA,NA,540,0,105,45,35,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22987,6,1,1,48,1,3,3,2,475,140,0,130,165,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22988,2,2,1,35,1,4,2,6,525,0,165,210,60,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
22989,1,2,6,46,1,1,4,5,670,0,70,930,0,0,0,0,0,1,1,2,2,2,1,7,1,2,2,1
22990,7,1,1,13,2,3,2,6,495,0,150,360,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22991,5,1,2,24,2,5,6,6,680,0,150,1290,120,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22992,7,1,1,35,1,7,4,6,510,0,255,150,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
22993,1,2,6,48,1,2,3,4,440,25,30,770,90,0,375,0,60,1,1,1,1,2,1,7,2,2,2,2
22994,5,2,6,46,2,4,1,1,1010,0,10,0,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
22995,1,2,1,35,1,4,1,6,470,135,30,680,0,0,0,0,420,1,1,2,2,2,1,2,2,1,1,2
22996,5,1,5,35,1,6,5,3,570,0,120,360,0,0,0,0,0,NA,2,1,1,2,NA,8,1,1,1,2
22997,5,1,1,12,1,6,2,2,450,0,60,280,60,575,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
22998,5,1,6,59,1,6,2,3,960,120,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
22999,7,1,1,46,1,2,6,6,405,50,45,560,100,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23000,3,2,1,12,1,6,1,6,445,85,0,185,0,445,0,0,0,NA,NA,NA,1,1,NA,6,2,2,2,2
23001,7,1,1,48,2,2,3,1,540,0,150,50,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23002,4,2,1,10,1,4,6,6,570,60,90,1260,20,120,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
23003,5,2,1,47,1,2,5,3,415,60,50,1010,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23004,6,1,1,10,2,6,1,6,530,20,190,50,50,0,0,0,0,NA,1,2,2,2,NA,1,2,1,2,1
23005,3,1,1,48,1,4,2,2,180,0,0,80,255,510,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23006,4,2,1,35,2,4,3,4,480,45,50,405,30,420,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
23007,7,2,6,24,1,7,6,6,630,60,90,1350,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23008,6,1,1,24,1,7,5,6,445,60,90,265,100,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
23009,3,1,4,35,1,2,3,3,625,0,285,1010,40,330,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2
23010,3,1,1,35,1,5,2,3,405,75,15,720,350,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2
23011,5,1,1,35,1,3,6,6,600,30,0,0,80,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
23012,7,1,3,35,1,3,1,6,420,35,30,1420,105,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
23013,6,2,1,13,1,2,2,1,750,35,155,395,60,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
23014,5,2,1,35,1,4,2,6,550,80,75,710,55,505,0,0,0,NA,NA,NA,1,1,NA,3,1,1,2,1
23015,4,1,6,59,2,4,3,2,760,30,0,1260,0,180,0,0,0,NA,NA,NA,1,1,NA,8,1,1,1,2
23016,7,2,3,24,1,1,6,6,470,20,290,1090,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
23017,5,2,5,35,1,7,2,5,460,55,30,855,0,485,0,0,0,NA,NA,NA,1,1,NA,1,NA,2,1,2
23018,3,1,1,10,1,6,3,2,435,70,0,40,40,550,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23019,3,1,1,35,1,4,1,6,480,0,0,215,30,545,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
23020,3,2,6,24,1,4,2,6,380,15,30,610,125,690,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
23021,6,1,1,35,1,1,3,2,540,0,105,30,140,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
23022,4,2,5,24,1,NA,3,6,425,600,200,840,25,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
23023,5,1,1,35,1,2,2,2,540,0,120,660,30,0,0,0,0,NA,2,2,2,2,NA,1,1,2,1,2
23024,4,1,1,46,1,6,3,6,520,0,75,145,50,585,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
23025,4,2,4,46,1,4,3,2,660,140,50,445,0,0,0,0,0,NA,NA,NA,1,1,NA,4,2,2,2,2
23026,7,1,1,59,1,5,6,6,510,0,195,320,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23027,4,2,6,48,1,6,2,2,590,0,10,1115,65,255,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
23028,4,2,1,35,1,4,2,6,360,45,120,310,60,570,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2
23029,2,2,1,48,1,6,2,6,450,0,60,390,0,660,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
23030,1,2,1,47,1,1,3,1,480,0,50,0,0,0,0,0,0,NA,2,2,2,2,NA,4,2,2,2,2
23031,5,1,1,47,1,3,1,1,320,0,15,155,40,510,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1
23032,5,2,1,47,1,4,4,5,480,30,60,375,30,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23033,6,1,1,59,1,7,4,3,860,10,150,430,70,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
23034,5,2,1,11,3,2,2,6,440,0,0,300,60,630,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,1
23035,6,2,1,35,1,2,4,2,585,60,115,595,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23036,4,1,1,24,1,NA,1,6,480,270,0,0,180,0,0,0,0,NA,NA,NA,2,2,NA,8,2,2,2,1
23037,1,2,6,59,1,2,2,2,505,90,0,975,65,0,0,260,0,NA,2,1,1,2,2,3,2,2,2,2
23038,5,2,1,35,1,4,2,6,510,25,0,1040,100,285,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
23039,4,2,1,35,1,6,1,2,540,30,135,240,45,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
23040,1,2,6,35,2,1,2,1,570,0,0,330,0,0,325,0,0,1,2,2,2,2,1,7,2,2,2,2
23041,5,1,1,10,1,3,1,4,175,35,10,785,20,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1
23042,3,1,2,11,3,2,2,3,510,85,40,870,55,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
23043,3,2,1,24,1,4,2,6,360,140,210,0,0,0,0,0,0,NA,1,1,1,2,NA,2,2,2,2,1
23044,6,1,1,59,1,6,2,2,390,30,0,275,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23045,3,1,5,46,1,3,6,6,60,0,600,60,0,780,0,0,0,NA,NA,NA,1,1,1,1,2,1,1,2
23046,2,1,6,46,1,2,2,4,510,15,170,1040,0,0,0,0,0,NA,NA,1,1,2,NA,3,2,2,2,2
23047,4,2,4,24,1,3,1,NA,415,0,60,630,60,405,0,0,0,NA,NA,NA,1,1,NA,1,NA,1,2,2
23048,7,2,1,24,1,1,3,6,530,90,50,205,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23049,5,1,6,35,1,6,1,4,485,0,75,1440,145,540,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1
23050,2,2,1,35,1,7,2,3,420,240,90,330,0,0,0,0,390,1,1,1,1,2,1,3,2,1,1,2
23051,4,1,1,24,1,2,1,2,440,140,180,250,10,0,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,2
23052,6,1,1,10,1,4,4,2,515,160,90,110,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23053,7,2,1,35,1,1,1,1,450,180,0,780,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,1
23054,3,1,2,24,1,3,2,3,450,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
23055,2,1,6,46,1,2,1,6,240,0,0,100,0,0,0,0,0,NA,NA,NA,1,1,NA,4,2,2,1,2
23056,5,1,1,59,1,1,1,6,0,0,60,300,60,300,0,0,0,NA,NA,NA,1,1,NA,6,2,1,1,2
23057,2,2,6,59,1,5,1,3,385,225,45,575,70,240,0,0,0,NA,NA,NA,1,1,NA,4,2,2,1,1
23058,3,2,1,46,1,2,1,6,405,90,90,365,105,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
23059,7,1,1,10,2,1,6,1,615,30,25,15,35,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
23060,5,2,1,59,1,4,1,4,495,0,60,335,190,345,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
23061,2,1,6,24,1,7,4,3,600,35,25,1045,0,0,0,0,0,1,2,2,2,2,1,2,2,1,2,2
23062,2,2,1,46,1,2,2,1,450,0,0,20,20,425,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,2
23063,3,2,6,11,3,2,1,4,510,0,40,940,40,470,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
23064,7,1,1,24,1,2,2,6,660,0,120,900,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23065,5,1,6,48,1,2,2,4,595,0,0,950,70,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
23066,3,2,2,24,1,6,2,6,495,15,105,135,60,420,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1
23067,4,1,4,59,1,3,2,6,510,0,30,1440,30,735,0,0,0,NA,NA,NA,1,1,NA,2,2,1,2,2
23068,2,2,1,12,1,6,1,6,425,45,120,70,50,0,0,0,0,NA,1,2,2,2,NA,8,2,2,2,2
23069,4,2,1,35,1,4,3,4,270,100,45,535,60,425,0,0,0,NA,NA,NA,1,1,NA,8,1,1,1,1
23070,5,2,1,35,2,4,5,4,480,0,90,370,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23071,5,2,1,24,1,1,1,6,570,60,135,960,0,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2
23072,4,1,4,35,1,7,1,3,520,0,0,165,75,120,0,0,0,NA,NA,NA,1,1,NA,3,2,1,1,1
23073,5,1,6,24,1,3,2,2,570,25,95,1440,30,0,0,0,0,NA,NA,1,1,2,NA,1,2,1,1,2
23074,7,1,4,10,2,1,6,1,495,50,35,1155,20,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
23075,7,2,3,48,2,2,6,6,540,30,90,600,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23076,3,1,2,24,2,2,6,4,331,0,340,210,39,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
23077,3,1,1,48,2,6,1,4,620,0,15,160,40,645,0,0,0,NA,NA,NA,1,1,NA,2,1,1,1,2
23078,3,1,1,46,1,1,6,6,875,0,35,510,10,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23079,5,2,1,35,1,6,3,5,480,0,90,460,110,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
23080,5,2,6,35,1,1,6,1,510,0,0,780,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2
23081,4,2,1,35,1,4,3,1,585,30,75,450,90,120,0,0,0,NA,1,1,1,2,NA,2,2,2,2,2
23082,2,2,5,47,1,2,1,3,450,20,30,955,0,710,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2
23083,5,2,1,35,2,NA,1,2,615,90,60,280,40,330,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
23084,5,2,6,24,1,3,1,1,755,45,90,1305,0,0,0,0,0,NA,1,2,2,2,NA,1,2,2,2,2
23085,4,2,1,46,2,5,1,3,480,280,90,45,120,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2
23086,6,1,6,24,1,1,6,2,570,10,250,1000,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
23087,1,2,5,10,1,4,3,6,390,265,90,650,0,430,0,0,0,NA,2,1,1,2,NA,1,2,2,1,2
23088,3,2,4,47,2,6,1,6,510,90,0,930,75,510,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
