PUMFID,AGEGR10,SEX,MARSTAT,PRV,LUC_RST,EHG_ALL,GTU_110,GTU_130,DUR01,DUR05,DUR06,DURS200,DURL313,DUR08,DUR13,DUR14,DUR15,MRW_20,MRW_30,MRW_40,MRW_D40A,MRW_D40B,EDM_02,TST_01,TCS_110,TCS_120,TCS_150,TCS_200
22003,4,2,5,35,1,3.0,4.0,4.0,260,60,35,0,0,0,0,0,0,,,,1,1,,1.0,1.0,2.0,2.0,2.0
22004,4,2,1,35,1,6.0,1.0,6.0,440,30,90,95,0,0,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,2.0
22005,4,2,5,10,1,4.0,2.0,3.0,390,60,60,630,195,0,0,0,0,,,,1,1,,2.0,2.0,2.0,1.0,2.0
22006,3,2,1,48,2,2.0,1.0,5.0,330,150,0,360,60,300,0,0,0,,2.0,2.0,2,2,,1.0,1.0,2.0,1.0,1.0
22007,2,1,1,35,1,4.0,1.0,4.0,570,0,0,1200,60,630,0,0,0,,,,1,1,,5.0,2.0,1.0,1.0,1.0
22008,3,2,1,24,1,2.0,2.0,6.0,595,30,20,0,165,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
22009,7,1,1,24,1,1.0,5.0,6.0,535,45,170,470,50,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22010,7,2,1,48,2,1.0,6.0,6.0,570,55,60,95,20,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22011,4,1,1,13,1,2.0,1.0,1.0,650,0,0,720,25,660,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,1.0
22012,3,2,1,59,1,4.0,2.0,3.0,540,30,110,660,105,60,0,0,0,,2.0,1.0,1,2,,1.0,2.0,1.0,2.0,1.0
22013,6,2,5,35,1,1.0,4.0,1.0,630,30,90,1440,50,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22014,6,1,1,13,2,2.0,2.0,2.0,420,0,60,500,40,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22015,5,1,6,47,1,3.0,2.0,2.0,630,55,0,1335,40,0,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
22016,2,1,2,24,1,7.0,2.0,4.0,640,0,40,830,45,350,0,0,0,,,,1,1,,2.0,2.0,2.0,2.0,1.0
22017,6,2,3,48,1,,,2.0,495,250,30,1020,0,0,0,0,0,,,,2,2,,,,,,
22018,4,1,6,46,2,2.0,3.0,2.0,495,35,10,615,0,0,0,0,0,,,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22019,6,2,6,24,1,7.0,3.0,6.0,630,0,50,1440,85,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22020,2,1,2,12,1,4.0,1.0,6.0,510,20,20,260,85,450,0,0,0,,,,1,1,,2.0,2.0,1.0,2.0,1.0
22021,5,1,1,24,1,7.0,2.0,6.0,390,150,180,810,45,0,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,1.0
22022,3,1,1,10,1,7.0,1.0,5.0,480,70,0,230,35,720,0,0,0,,,,1,1,,3.0,2.0,2.0,1.0,2.0
22023,5,1,1,10,2,1.0,3.0,3.0,480,0,150,340,10,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,1.0,2.0,2.0
22024,3,1,1,46,1,6.0,1.0,6.0,375,50,30,195,85,520,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,2.0
22025,7,2,1,35,2,7.0,4.0,5.0,610,280,80,235,40,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
22026,5,2,1,35,1,7.0,1.0,6.0,560,0,150,55,0,0,0,0,0,,,,1,1,,1.0,1.0,1.0,,2.0
22027,3,2,1,13,2,3.0,1.0,6.0,525,90,75,170,25,0,0,0,0,,,,1,1,,8.0,2.0,1.0,1.0,2.0
22028,7,2,1,24,2,1.0,1.0,2.0,575,90,105,390,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,1.0
22029,2,1,1,48,1,6.0,1.0,2.0,555,25,30,780,30,360,0,0,5,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22030,7,1,1,24,1,3.0,4.0,5.0,430,0,90,205,25,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
22031,1,2,6,13,2,1.0,1.0,3.0,660,120,60,420,0,0,0,0,0,1.0,1.0,1.0,1,2,1.0,7.0,2.0,2.0,1.0,1.0
22032,6,2,1,12,1,6.0,3.0,4.0,495,90,120,920,30,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,1.0,2.0,2.0
22033,7,2,3,35,1,4.0,3.0,5.0,540,90,0,1350,20,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
22034,2,2,6,35,1,,3.0,5.0,870,0,35,965,0,400,0,0,0,,,,2,2,,,,,,
22035,3,1,1,35,1,4.0,3.0,3.0,495,85,60,150,60,0,0,0,0,,,,1,1,,3.0,2.0,2.0,1.0,
22036,6,2,1,24,2,3.0,6.0,6.0,780,60,45,390,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22037,6,1,4,13,2,1.0,6.0,2.0,590,0,105,1255,0,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,1.0,2.0,2.0
22038,6,1,1,47,1,4.0,2.0,2.0,330,90,310,50,50,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,1.0,2.0,2.0
22039,2,1,2,48,1,1.0,2.0,5.0,590,60,80,75,20,0,0,0,0,,1.0,1.0,1,2,,7.0,2.0,2.0,2.0,2.0
22040,6,1,1,24,1,7.0,3.0,6.0,540,45,100,0,80,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,1.0
22041,4,2,1,35,1,3.0,1.0,6.0,420,60,60,1320,85,510,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22042,2,2,6,24,1,3.0,3.0,3.0,585,0,60,225,30,545,0,0,0,,2.0,1.0,1,2,,2.0,2.0,2.0,2.0,2.0
22043,4,2,6,48,1,6.0,2.0,2.0,475,0,240,1065,120,345,0,0,0,,,,1,1,2.0,1.0,2.0,2.0,1.0,2.0
22044,5,1,3,12,1,3.0,3.0,1.0,475,65,30,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,1.0,2.0
22045,5,2,4,35,1,5.0,1.0,6.0,540,900,0,1440,0,0,0,0,0,,2.0,1.0,1,2,,1.0,1.0,2.0,2.0,1.0
22046,4,2,6,59,1,4.0,3.0,3.0,510,30,30,850,0,560,0,0,0,,,,1,1,2.0,1.0,2.0,2.0,2.0,2.0
22047,5,1,1,24,1,1.0,4.0,2.0,570,0,70,295,95,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22048,3,2,2,24,1,1.0,1.0,2.0,660,30,20,10,0,0,0,0,0,,1.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22049,2,2,1,47,1,6.0,2.0,2.0,490,75,0,255,20,600,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22050,5,1,2,24,1,3.0,4.0,4.0,545,30,80,480,30,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,2.0,2.0,2.0
22051,7,2,5,24,1,5.0,2.0,3.0,495,30,45,1105,40,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22052,3,1,1,24,1,1.0,3.0,3.0,555,60,60,345,30,0,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,2.0
22053,7,1,1,10,1,3.0,6.0,,500,125,120,60,40,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22054,5,1,1,35,1,7.0,1.0,4.0,780,0,120,900,80,0,0,0,0,,,,1,1,,8.0,2.0,2.0,1.0,1.0
22055,6,2,2,12,2,3.0,2.0,3.0,480,480,0,0,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
22056,4,1,1,47,1,7.0,1.0,1.0,410,90,85,275,50,435,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
22057,3,2,1,47,2,6.0,2.0,3.0,600,45,30,0,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,1.0
22058,7,1,1,13,2,3.0,6.0,6.0,480,45,40,30,70,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22059,5,1,1,48,1,3.0,3.0,2.0,540,80,200,250,85,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
22060,6,1,1,24,1,1.0,,2.0,510,0,165,130,10,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
22061,5,1,6,35,1,,4.0,1.0,420,45,90,1030,0,0,0,0,0,,,,2,2,,8.0,2.0,1.0,1.0,1.0
22062,7,2,1,24,1,1.0,1.0,6.0,570,30,165,1220,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,1.0,2.0,1.0
22063,3,1,1,47,1,3.0,2.0,3.0,660,65,90,240,30,0,0,0,0,,,,1,1,,2.0,2.0,2.0,2.0,2.0
22064,7,2,3,24,1,4.0,4.0,3.0,590,15,105,1160,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22065,3,1,6,35,1,4.0,6.0,3.0,455,0,60,840,70,540,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22066,6,2,1,13,1,2.0,6.0,6.0,435,30,30,870,0,540,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,1.0
22067,7,2,1,35,1,2.0,6.0,1.0,510,20,110,530,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22068,2,1,6,24,1,7.0,4.0,3.0,510,60,10,990,0,450,0,0,0,,,1.0,1,2,,1.0,2.0,1.0,2.0,2.0
22069,7,2,6,35,1,2.0,6.0,2.0,510,0,190,1175,60,0,0,0,0,,2.0,2.0,2,2,,3.0,2.0,2.0,2.0,2.0
22070,1,2,6,59,1,6.0,3.0,5.0,540,195,0,1055,0,210,0,0,0,,,2.0,2,2,,4.0,2.0,2.0,1.0,2.0
22071,6,2,3,13,2,1.0,1.0,6.0,535,50,15,1055,45,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,1.0,2.0,2.0
22072,3,1,1,13,1,5.0,1.0,5.0,420,210,70,240,20,575,0,0,0,,,,1,1,,4.0,1.0,1.0,1.0,2.0
22073,3,2,2,24,1,6.0,1.0,6.0,305,30,115,130,130,340,0,0,0,,2.0,1.0,1,2,,2.0,2.0,1.0,1.0,2.0
22074,1,1,6,10,1,1.0,2.0,2.0,690,0,90,435,0,0,0,0,0,,2.0,2.0,2,2,1.0,1.0,,2.0,2.0,2.0
22075,6,2,1,24,1,1.0,2.0,6.0,660,180,135,120,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22076,7,2,3,35,1,2.0,6.0,1.0,540,30,0,1000,20,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22077,7,2,3,35,1,2.0,6.0,6.0,540,90,0,1395,20,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22078,5,1,2,13,1,4.0,2.0,2.0,690,70,60,290,70,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22079,2,1,1,46,1,4.0,2.0,6.0,560,70,10,130,0,0,210,0,0,,1.0,1.0,1,2,2.0,8.0,2.0,2.0,2.0,2.0
22080,5,1,1,59,1,5.0,6.0,1.0,480,0,60,60,60,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22081,6,1,1,13,1,3.0,4.0,2.0,515,30,90,180,65,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22082,2,1,6,48,2,,3.0,5.0,660,45,60,180,75,0,0,0,0,,,,1,1,,2.0,2.0,1.0,1.0,2.0
22083,5,2,1,10,1,4.0,2.0,2.0,465,70,35,575,25,480,0,0,0,,,,1,1,,1.0,1.0,2.0,2.0,1.0
22084,7,2,3,35,1,5.0,6.0,3.0,240,20,30,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
22085,6,2,5,59,1,4.0,2.0,4.0,680,0,30,1120,140,0,0,0,0,,2.0,1.0,1,2,,2.0,,2.0,2.0,2.0
22086,4,2,5,13,1,4.0,3.0,2.0,510,0,35,1380,30,480,0,0,0,,,,1,1,,2.0,2.0,2.0,2.0,2.0
22087,1,2,6,59,1,3.0,2.0,3.0,525,0,125,880,20,120,130,0,0,1.0,2.0,1.0,1,2,1.0,6.0,2.0,2.0,2.0,2.0
22088,4,2,5,11,3,3.0,2.0,2.0,810,0,30,1260,60,165,0,0,0,,,,1,1,,8.0,2.0,2.0,1.0,2.0
22089,5,1,1,48,1,7.0,3.0,3.0,390,60,30,195,30,180,0,0,0,,,,1,1,,1.0,1.0,2.0,2.0,2.0
22090,6,1,1,59,1,6.0,4.0,4.0,570,30,90,0,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22091,4,1,6,24,2,3.0,1.0,5.0,415,0,30,625,10,0,0,0,0,,2.0,1.0,1,2,,8.0,2.0,2.0,1.0,2.0
22092,3,1,1,24,1,4.0,1.0,6.0,120,150,660,75,60,0,0,0,0,,,1.0,1,2,,1.0,2.0,2.0,1.0,1.0
22093,2,2,1,48,1,7.0,4.0,6.0,620,0,150,0,0,0,0,0,0,,2.0,1.0,1,2,,2.0,2.0,1.0,2.0,2.0
22094,5,1,2,48,2,3.0,3.0,3.0,600,60,50,100,0,460,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,2.0
22095,1,2,6,47,1,6.0,1.0,2.0,440,90,0,130,0,480,0,0,0,,,,1,1,,7.0,2.0,2.0,1.0,2.0
22096,5,1,6,47,2,2.0,6.0,6.0,615,60,60,1245,0,0,0,0,0,,,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22097,4,1,6,35,1,2.0,6.0,5.0,540,0,0,825,0,615,0,0,0,,,,1,1,,6.0,2.0,1.0,2.0,2.0
22098,4,1,6,59,1,,1.0,2.0,660,30,30,1440,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,2.0
22099,5,1,1,13,1,3.0,6.0,6.0,480,180,60,90,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,2.0,2.0
22100,7,1,6,24,1,2.0,6.0,6.0,330,0,105,890,70,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22101,4,2,1,24,1,3.0,3.0,6.0,600,0,15,80,10,235,0,0,0,,,,1,1,,8.0,1.0,2.0,2.0,2.0
22102,3,1,6,24,1,3.0,3.0,2.0,450,130,30,1025,70,530,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22103,5,2,1,59,1,2.0,3.0,3.0,480,30,155,105,0,0,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
22104,7,2,3,35,1,1.0,6.0,2.0,600,90,0,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22105,3,2,1,12,2,4.0,1.0,3.0,365,0,47,815,235,0,0,45,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
22106,2,2,6,24,1,3.0,1.0,5.0,570,0,120,1440,0,0,0,0,0,,1.0,1.0,1,2,,7.0,2.0,2.0,1.0,2.0
22107,6,1,2,24,1,6.0,1.0,,460,20,60,180,10,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22108,5,2,2,24,1,1.0,1.0,6.0,465,0,80,670,20,285,0,0,0,,,,1,1,,8.0,2.0,2.0,1.0,2.0
22109,1,1,6,48,1,1.0,2.0,4.0,630,120,0,830,0,0,0,0,90,1.0,1.0,1.0,1,2,1.0,6.0,2.0,2.0,2.0,1.0
22110,6,1,3,12,1,6.0,6.0,4.0,560,80,140,1440,20,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22111,3,1,2,35,2,2.0,1.0,6.0,500,10,15,1205,65,705,0,0,0,,,,1,1,,7.0,2.0,1.0,1.0,2.0
22112,6,2,1,24,1,6.0,1.0,6.0,450,0,275,460,0,0,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,2.0
22113,6,2,3,46,2,2.0,6.0,3.0,570,200,0,1410,0,90,0,0,0,,2.0,1.0,1,2,,8.0,2.0,1.0,2.0,1.0
22114,1,1,6,59,1,1.0,3.0,3.0,480,0,10,10,0,0,0,0,0,,,,1,1,1.0,7.0,2.0,2.0,2.0,2.0
22115,4,1,4,59,2,2.0,1.0,2.0,690,60,40,1440,20,0,0,0,0,,2.0,1.0,1,2,,1.0,1.0,2.0,1.0,2.0
22116,5,1,1,24,1,7.0,1.0,4.0,450,0,180,770,20,130,0,0,0,,,,1,1,,8.0,2.0,2.0,1.0,2.0
22117,7,2,1,59,1,4.0,6.0,6.0,630,85,20,150,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22118,4,2,6,47,1,5.0,2.0,1.0,480,0,0,985,170,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,1.0,2.0,2.0
22119,7,2,3,35,1,1.0,1.0,1.0,900,0,90,1290,0,0,0,0,0,,2.0,2.0,2,2,,8.0,,2.0,2.0,2.0
22120,5,1,6,24,1,4.0,2.0,,750,0,25,835,40,0,0,0,0,,,,1,1,,1.0,1.0,2.0,2.0,2.0
22121,5,2,1,48,2,2.0,1.0,6.0,570,60,30,100,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22122,4,1,1,13,1,4.0,2.0,2.0,450,60,60,210,30,480,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,2.0
22123,3,2,5,10,2,5.0,1.0,6.0,480,60,55,570,0,585,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,2.0
22124,3,2,1,35,1,4.0,3.0,6.0,540,165,30,645,0,0,0,0,0,,2.0,1.0,1,2,,5.0,2.0,2.0,2.0,2.0
22125,6,2,1,46,1,3.0,2.0,2.0,540,85,30,65,0,480,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22126,3,2,1,48,1,7.0,1.0,1.0,440,105,25,530,50,0,0,0,0,,1.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22127,4,2,5,12,1,3.0,1.0,6.0,405,60,25,870,20,510,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,2.0
22128,3,2,2,12,1,6.0,2.0,2.0,405,85,60,30,0,0,0,0,0,,,,1,1,,2.0,2.0,1.0,1.0,1.0
22129,6,2,1,13,1,2.0,6.0,6.0,375,60,30,990,0,0,0,0,0,,2.0,2.0,2,2,,1.0,1.0,1.0,2.0,2.0
22130,3,1,6,11,3,,1.0,4.0,600,30,40,50,30,510,0,0,0,,,,2,2,,,,,,
22131,3,1,6,47,1,4.0,3.0,3.0,375,78,30,1440,93,524,0,0,0,,,,1,1,,4.0,2.0,2.0,2.0,2.0
22132,3,2,1,35,1,4.0,1.0,6.0,510,55,45,360,0,0,0,0,0,,1.0,1.0,1,2,,1.0,2.0,2.0,2.0,1.0
22133,6,2,5,35,1,2.0,3.0,6.0,760,0,130,830,0,0,0,0,0,,2.0,2.0,2,2,,3.0,2.0,2.0,1.0,2.0
22134,2,2,2,24,2,6.0,1.0,6.0,510,30,15,540,90,465,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,1.0
22135,2,1,2,48,1,6.0,1.0,4.0,285,0,175,365,120,495,0,0,0,,,,1,1,,2.0,1.0,1.0,1.0,2.0
22136,5,2,1,13,1,2.0,4.0,3.0,495,60,155,0,0,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,2.0,2.0,2.0
22137,2,1,2,24,1,6.0,1.0,3.0,575,0,315,0,0,0,0,0,0,,,,1,1,,3.0,1.0,1.0,1.0,2.0
22138,4,1,1,35,1,6.0,2.0,6.0,555,90,60,340,40,0,0,0,0,,,,1,1,,1.0,2.0,1.0,1.0,1.0
22139,6,2,5,24,2,1.0,6.0,6.0,470,15,25,1440,0,0,0,0,0,,2.0,2.0,2,2,,2.0,2.0,2.0,2.0,2.0
22140,6,2,2,59,1,1.0,2.0,6.0,600,330,0,210,0,0,0,0,0,,,,1,1,,2.0,2.0,2.0,2.0,2.0
22141,5,1,1,35,1,6.0,3.0,3.0,530,30,0,345,70,365,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
22142,5,1,2,24,1,3.0,5.0,6.0,600,60,90,0,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22143,6,2,3,11,3,4.0,2.0,6.0,265,0,190,970,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
22144,5,2,3,59,1,7.0,3.0,6.0,480,30,25,740,60,525,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22145,2,2,2,48,2,6.0,1.0,6.0,0,0,0,145,165,770,0,0,0,,,,1,1,2.0,7.0,2.0,1.0,1.0,2.0
22146,7,2,3,59,1,4.0,2.0,3.0,450,0,45,370,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22147,5,2,1,11,3,7.0,1.0,6.0,445,30,60,90,40,530,0,0,0,,,,1,1,,8.0,2.0,1.0,2.0,2.0
22148,2,2,6,59,1,6.0,2.0,5.0,360,30,0,870,140,420,0,0,0,,,,1,1,,2.0,2.0,1.0,2.0,2.0
22149,2,2,6,35,1,4.0,1.0,2.0,580,0,60,960,20,480,0,0,0,,,,1,1,,6.0,1.0,1.0,1.0,2.0
22150,3,2,6,35,1,4.0,1.0,3.0,410,0,90,485,65,0,0,0,0,,1.0,2.0,2,2,,7.0,2.0,2.0,2.0,2.0
22151,2,1,2,24,1,2.0,4.0,6.0,630,50,30,150,95,355,0,0,0,,,,1,1,,1.0,,1.0,2.0,2.0
22152,1,2,6,11,3,1.0,2.0,4.0,750,0,0,0,0,0,0,0,0,1.0,2.0,2.0,2,2,1.0,7.0,2.0,2.0,2.0,2.0
22153,3,2,2,48,1,5.0,1.0,6.0,125,75,90,140,40,0,0,0,0,,,1.0,1,2,,3.0,2.0,2.0,2.0,1.0
22154,2,1,2,35,1,2.0,2.0,4.0,470,30,110,250,120,450,0,0,0,,,,1,1,,4.0,2.0,2.0,2.0,2.0
22155,6,1,1,35,2,2.0,6.0,,690,60,120,20,0,0,0,0,0,,2.0,2.0,1,2,,8.0,2.0,2.0,2.0,2.0
22156,3,2,2,35,1,4.0,1.0,6.0,540,0,0,0,0,0,0,0,0,,2.0,1.0,1,2,,2.0,2.0,1.0,1.0,2.0
22157,4,1,1,35,1,4.0,1.0,2.0,460,70,30,165,45,575,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22158,5,2,1,59,2,4.0,1.0,6.0,475,30,30,280,65,505,0,0,0,,,,1,1,,3.0,2.0,2.0,2.0,2.0
22159,6,1,5,24,2,2.0,5.0,5.0,630,90,60,1140,40,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22160,5,1,1,35,2,3.0,2.0,6.0,540,0,60,1410,30,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22161,3,1,1,35,1,4.0,1.0,2.0,510,30,30,0,0,0,0,0,0,,2.0,1.0,1,2,,1.0,2.0,1.0,1.0,1.0
22162,5,2,2,24,1,3.0,6.0,1.0,480,90,120,120,0,0,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
22163,4,2,5,59,2,1.0,6.0,5.0,480,240,30,690,40,0,0,0,0,,2.0,2.0,2,2,,4.0,2.0,2.0,2.0,2.0
22164,5,1,5,35,1,5.0,2.0,6.0,480,130,70,1440,0,0,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
22165,3,1,2,13,1,2.0,1.0,3.0,380,0,110,130,120,525,0,0,0,,,,1,1,,8.0,2.0,2.0,1.0,1.0
22166,4,1,1,59,1,1.0,1.0,5.0,660,60,35,1260,0,0,0,0,0,,1.0,1.0,1,2,,4.0,2.0,2.0,2.0,1.0
22167,3,1,1,59,1,7.0,1.0,6.0,450,0,15,190,55,620,0,0,0,,,,1,1,,1.0,2.0,2.0,1.0,1.0
22168,6,2,3,12,1,3.0,6.0,6.0,475,150,0,1380,20,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,2.0
22169,1,2,6,11,3,2.0,2.0,5.0,745,10,30,1000,55,0,0,0,0,,2.0,1.0,1,2,1.0,4.0,2.0,1.0,2.0,2.0
22170,2,2,2,59,1,4.0,3.0,2.0,570,30,30,0,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22171,6,1,1,35,1,3.0,3.0,1.0,600,150,0,555,0,0,0,0,0,,2.0,2.0,2,2,,8.0,1.0,2.0,1.0,2.0
22172,5,2,1,35,1,2.0,4.0,4.0,570,150,60,150,0,0,0,0,0,,2.0,2.0,2,2,,1.0,1.0,2.0,2.0,2.0
22173,5,2,6,35,1,2.0,1.0,6.0,390,30,75,1120,0,480,0,0,0,,,,1,1,,8.0,1.0,2.0,1.0,2.0
22174,3,1,1,13,1,3.0,3.0,2.0,450,20,10,510,40,665,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,2.0
22175,5,2,5,24,1,3.0,1.0,6.0,780,0,20,1440,0,0,0,0,0,,,,1,1,,1.0,2.0,1.0,2.0,2.0
22176,4,1,5,35,1,4.0,1.0,2.0,410,10,15,1440,35,750,0,0,0,,,,1,1,,1.0,1.0,2.0,1.0,2.0
22177,4,2,5,24,1,3.0,2.0,6.0,550,30,20,835,35,485,0,0,0,,,,1,1,,8.0,2.0,2.0,2.0,2.0
22178,2,2,6,24,1,6.0,1.0,4.0,530,90,85,735,55,0,0,0,0,,,,1,1,,7.0,1.0,1.0,1.0,2.0
22179,4,1,6,24,1,1.0,6.0,6.0,810,10,30,1440,0,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,2.0,2.0,1.0
22180,1,1,6,10,2,1.0,1.0,6.0,511,0,0,1006,0,565,0,0,0,,,,1,1,1.0,,2.0,2.0,1.0,1.0
22181,4,2,6,35,1,4.0,2.0,6.0,570,0,70,480,0,0,0,0,0,,2.0,2.0,2,2,,3.0,,2.0,1.0,2.0
22182,5,2,1,13,2,4.0,3.0,6.0,630,50,0,520,0,0,0,0,0,,,,1,1,,1.0,1.0,2.0,2.0,2.0
22183,4,2,1,24,2,3.0,2.0,2.0,470,95,90,460,20,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22184,4,2,1,13,2,1.0,1.0,1.0,570,180,0,180,20,0,0,0,0,,,,1,1,,8.0,2.0,1.0,2.0,2.0
22185,7,2,3,24,1,1.0,2.0,6.0,560,0,105,1440,60,0,0,0,0,,2.0,2.0,2,2,,8.0,2.0,1.0,2.0,2.0
22186,6,1,1,59,2,4.0,5.0,3.0,450,20,185,600,40,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,2.0,2.0,2.0
22187,5,2,5,35,1,4.0,4.0,6.0,525,15,120,1125,0,0,0,0,0,,,,1,1,,1.0,2.0,2.0,2.0,2.0
22188,7,2,3,24,1,4.0,6.0,2.0,750,30,60,1440,0,0,0,0,0,,2.0,2.0,2,2,,1.0,2.0,1.0,2.0,1.0
